기준년도,기준월,기준일,시군명,건축년도,아파트명,층수,도로명,거래금액(만원),전용면적(㎡)
2016,2,2129,과천시,2007,래미안에코팰리스,6,관문로,89000,84.95
2016,2,2129,과천시,2008,래미안슈르,17,별양로,72000,84.96
2016,2,2129,과천시,2008,래미안슈르,10,별양로,61800,59.97
2016,2,2129,과천시,2008,래미안슈르,5,별양로,61800,59.97
2016,2,2129,과천시,2008,래미안슈르,15,별양로,60000,59.97
2016,2,2129,과천시,2008,래미안슈르,9,별양로,62800,59.97
2016,2,2129,과천시,2008,래미안슈르,17,별양로,76000,84.95
2016,2,2129,과천시,1983,주공8,11,별양로,60000,73.02
2016,2,2129,과천시,1982,주공2,4,별양로,33800,20.2
2016,2,110,과천시,1982,주공6,4,별양로,55700,47.3
2016,2,110,과천시,1982,주공6,3,별양로,55500,47.3
2016,2,110,과천시,2008,래미안슈르,17,별양로,73500,84.95
2016,2,110,과천시,1982,주공2,3,별양로,61000,45.88
2016,2,110,과천시,1982,주공9,4,별양로,50000,54.48
2016,2,110,과천시,1982,주공7,3,별양로,60000,47.3
2016,2,110,과천시,2007,래미안에코팰리스,8,관문로,83200,84.95
2016,2,110,과천시,1981,주공1,2,관문로,90000,82.18
2016,2,1120,과천시,2008,래미안슈르,4,별양로,59000,59.97
2016,2,1120,과천시,1982,주공6,3,별양로,55800,47.3
2016,2,1120,과천시,1982,주공6,1,별양로,56200,47.3
2016,2,1120,과천시,1983,주공4,6,별양로,60000,72.76
2016,2,1120,과천시,1982,주공9,3,별양로,43000,47.3
2016,2,1120,과천시,2008,래미안슈르,20,별양로,71000,84.96
2016,2,1120,과천시,1982,주공2,5,별양로,60000,46.45
2016,2,1120,과천시,2008,래미안슈르,13,별양로,67000,84.95
2016,2,1120,과천시,2008,래미안슈르,11,별양로,60000,59.97
2016,2,1120,과천시,1982,주공2,4,별양로,67500,52.23
2016,2,1120,과천시,1982,주공2,3,별양로,33800,20.2
2016,2,1120,과천시,1981,주공1,4,관문로,69000,52.26
2016,2,1120,과천시,1981,주공1,2,관문로,90000,82.18
2016,2,1120,과천시,1984,주공10,2,관문로,99500,105.27
2016,2,1120,과천시,2007,래미안에코팰리스,2,관문로,114500,128.58
2016,2,1120,과천시,2007,래미안에코팰리스,6,관문로,84400,84.95
2016,2,1120,과천시,2008,래미안슈르,5,별양로,80500,84.96
2016,2,1120,과천시,2008,래미안슈르,10,별양로,77300,84.96
2016,2,1120,과천시,2008,래미안슈르,11,별양로,73000,84.95
2016,12,2131,과천시,1982,주공2,2,별양상가3로,80000,52.23
2016,12,2131,과천시,1982,주공7,3,별양로,88200,73.84
2016,12,2131,과천시,2007,래미안에코팰리스,13,관문로,100000,84.95
2016,12,2131,과천시,2008,래미안슈르,13,별양로,87000,84.96
2016,12,2131,과천시,1982,주공2,1,별양로,73000,46.45
2016,12,2131,과천시,2008,래미안슈르,5,별양로,65000,59.97
2016,12,2131,과천시,1982,주공6,3,별양로,90000,82.01
2016,12,2131,과천시,2008,래미안슈르,12,별양로,80000,84.95
2016,12,110,과천시,2008,래미안슈르,14,별양로,86700,84.96
2016,12,110,과천시,2008,래미안슈르,18,별양로,69000,59.97
2016,12,110,과천시,1982,주공2,3,별양상가3로,83000,52.23
2016,12,110,과천시,1983,주공5,14,별양로,96000,124.03
2016,12,110,과천시,2008,래미안슈르,24,별양로,81000,84.95
2016,12,110,과천시,1983,주공8,4,별양로,71000,73.02
2016,12,110,과천시,2008,래미안슈르,7,별양로,80500,84.96
2016,12,1120,과천시,1983,주공5,14,별양로,90000,103.64
2016,12,1120,과천시,1982,주공2,4,별양로,72000,45.22
2016,12,1120,과천시,1982,주공2,5,별양로,43200,20.07
2016,12,1120,과천시,2008,래미안슈르,18,별양로,77000,84.96
2016,12,1120,과천시,2008,래미안슈르,13,별양로,68000,59.97
2016,12,1120,과천시,1982,주공2,4,별양로,74500,46.45
2016,12,1120,과천시,2008,래미안슈르,10,별양로,77000,84.96
2016,12,1120,과천시,2008,래미안슈르,6,별양로,78000,84.95
2016,12,1120,과천시,1984,주공10,1,관문로,140000,124.45
2016,12,1120,과천시,2007,래미안에코팰리스,7,관문로,87000,84.95
2016,12,1120,과천시,1982,주공9,1,부림로,57250,54.48
2016,12,1120,과천시,1983,주공8,13,별양로,71500,73.02
2016,12,1120,과천시,1983,주공8,5,별양로,78800,83.2
2016,12,1120,과천시,1983,주공8,12,별양로,69800,73.02
2016,11,2130,과천시,1982,주공2,4,별양로,48000,20.07
2016,11,2130,과천시,1983,주공8,7,별양로,69000,73.02
2016,11,2130,과천시,1983,주공8,2,별양로,80900,83.2
2016,11,2130,과천시,1983,주공8,5,별양로,79000,83.2
2016,11,2130,과천시,2008,래미안슈르,11,별양로,82900,84.95
2016,11,2130,과천시,1997,과천타워,6,별양상가1로,56000,80.93
2016,11,2130,과천시,2008,래미안슈르,3,별양로,66000,59.97
2016,11,2130,과천시,2008,래미안슈르,7,별양로,65800,59.97
2016,11,2130,과천시,1982,주공9,4,부림로,58000,54.48
2016,11,2130,과천시,2008,래미안슈르,10,별양로,83500,84.96
2016,11,2130,과천시,2008,래미안슈르,18,별양로,67500,59.97
2016,11,2130,과천시,2008,래미안슈르,8,별양로,84000,84.95
2016,11,110,과천시,1983,주공4,10,별양로,72000,73.59
2016,11,110,과천시,2008,래미안슈르,2,별양로,66000,59.97
2016,11,110,과천시,1983,주공5,11,별양로,101000,124.03
2016,11,110,과천시,2008,래미안슈르,12,별양로,81000,84.96
2016,11,110,과천시,1983,주공4,11,별양로,64800,60.83
2016,11,110,과천시,2008,래미안슈르,16,별양로,83500,84.96
2016,11,110,과천시,2008,래미안슈르,11,별양로,82300,84.95
2016,11,110,과천시,2008,래미안슈르,8,별양로,65000,59.97
2016,11,110,과천시,2008,래미안슈르,12,별양로,86000,84.96
2016,11,110,과천시,2008,래미안슈르,3,별양로,82000,84.96
2016,11,1120,과천시,2008,래미안슈르,9,별양로,66500,59.97
2016,11,1120,과천시,2008,래미안슈르,12,별양로,82300,84.96
2016,11,1120,과천시,2008,래미안슈르,18,별양로,78500,84.96
2016,11,1120,과천시,1982,주공2,5,별양로,42500,20.07
2016,11,1120,과천시,1983,주공4,13,별양로,73250,73.59
2016,10,2131,과천시,1983,주공4,9,별양로,64000,60.83
2016,10,2131,과천시,2007,래미안에코팰리스,6,관문로,75200,59.99
2016,10,2131,과천시,1983,주공4,10,별양로,73000,82.88
2016,10,2131,과천시,1983,주공4,1,별양로,61700,59.84
2016,10,2131,과천시,1982,주공6,4,별양로,104000,82.01
2016,10,2131,과천시,1983,주공4,1,별양로,75000,82.88
2016,10,2131,과천시,1983,주공4,6,별양로,70500,73.59
2016,10,2131,과천시,1983,주공5,13,별양로,107500,124.03
2016,10,2131,과천시,1983,주공8,12,별양로,73000,73.02
2016,10,2131,과천시,1982,주공9,1,부림로,62300,54.48
2016,10,2131,과천시,2008,래미안슈르,10,별양로,118000,137.21
2016,10,2131,과천시,1982,주공2,5,별양로,47500,20.2
2016,10,2131,과천시,2008,래미안슈르,12,별양로,85000,84.96
2016,10,2131,과천시,2007,래미안에코팰리스,8,관문로,90000,84.95
2016,10,2131,과천시,1984,주공10,2,관문로,144000,124.45
2016,10,2131,과천시,1984,주공10,4,관문로,143500,124.45
2016,10,2131,과천시,2008,래미안슈르,13,별양로,67000,59.97
2016,10,2131,과천시,2008,래미안슈르,9,별양로,82000,84.95
2016,10,2131,과천시,1982,주공2,5,별양로,48000,20.07
2016,10,2131,과천시,2008,래미안슈르,8,별양로,86500,84.96
2016,10,2131,과천시,2008,래미안슈르,9,별양로,106000,116.99
2016,10,2131,과천시,2008,래미안슈르,19,별양로,82000,84.95
2016,10,2131,과천시,2008,래미안슈르,12,별양로,66900,59.97
2016,10,2131,과천시,2008,래미안슈르,9,별양로,81700,84.96
2016,10,2131,과천시,2008,래미안슈르,4,별양로,81000,84.95
2016,10,110,과천시,1982,주공2,1,별양로,76000,46.45
2016,10,110,과천시,2008,래미안슈르,2,별양로,96000,116.99
2016,10,110,과천시,2008,래미안슈르,20,별양로,84000,84.96
2016,10,110,과천시,1982,주공2,3,별양로,48000,20.2
2016,10,110,과천시,2008,래미안슈르,9,별양로,77000,84.96
2016,10,110,과천시,2008,래미안슈르,13,별양로,85200,84.96
2016,10,110,과천시,2008,래미안슈르,17,별양로,68800,59.97
2016,10,110,과천시,2008,래미안슈르,2,별양로,81000,84.95
2016,10,110,과천시,2008,래미안슈르,3,별양로,66700,59.97
2016,10,110,과천시,1983,주공4,14,별양로,79900,82.88
2016,10,110,과천시,1982,주공6,2,별양로,76900,54.48
2016,10,110,과천시,2008,래미안슈르,4,별양로,78500,84.96
2016,10,110,과천시,1983,주공4,5,별양로,80000,82.88
2016,10,110,과천시,2008,래미안슈르,8,별양로,69000,59.97
2016,10,110,과천시,1983,주공5,7,별양로,94000,103.64
2016,10,110,과천시,1983,주공5,14,별양로,106000,124.03
2016,10,110,과천시,1982,주공7,5,별양로,88000,54.58
2016,10,110,과천시,1982,주공9,1,부림로,52000,47.3
2016,10,110,과천시,1982,주공9,4,부림로,52000,47.3
2016,10,110,과천시,1982,주공7,4,별양로,88000,54.48
2016,10,110,과천시,1983,주공8,7,별양로,79500,83.2
2016,10,110,과천시,1983,주공8,1,별양로,78500,83.2
2016,10,110,과천시,2007,래미안에코팰리스,6,관문로,113000,111.74
2016,10,110,과천시,1984,주공10,1,관문로,120000,105.27
2016,10,110,과천시,1981,주공1,5,관문로,86000,52.26
2016,10,110,과천시,1982,주공6,5,별양로,69800,47.3
2016,10,110,과천시,2008,래미안슈르,3,별양로,65000,59.97
2016,10,110,과천시,1983,주공4,14,별양로,63000,60.83
2016,10,110,과천시,1982,주공6,2,별양로,105000,82.17
2016,10,110,과천시,1983,주공4,3,별양로,63000,60.83
2016,10,110,과천시,2008,래미안슈르,10,별양로,67500,59.97
2016,10,110,과천시,1983,주공4,10,별양로,72000,73.59
2016,10,110,과천시,1982,주공2,1,별양로,73000,45.88
2016,10,110,과천시,1982,주공2,3,별양로,83000,52.33
2016,10,110,과천시,2008,래미안슈르,5,별양로,99500,116.96
2016,10,110,과천시,2008,래미안슈르,3,별양로,107000,137.21
2016,10,110,과천시,2008,래미안슈르,14,별양로,119000,137.21
2016,10,110,과천시,2008,래미안슈르,4,별양로,100000,116.99
2016,10,110,과천시,1982,주공2,2,별양로,81500,52.23
2016,10,110,과천시,2008,래미안슈르,18,별양로,85000,84.96
2016,10,110,과천시,2008,래미안슈르,7,별양로,67000,59.97
2016,10,110,과천시,2008,래미안슈르,16,별양로,67750,59.97
2016,10,110,과천시,1982,주공2,4,별양로,47500,20.2
2016,10,110,과천시,2008,래미안슈르,13,별양로,100000,116.99
2016,10,110,과천시,2008,래미안슈르,12,별양로,67000,59.97
2016,10,110,과천시,2008,래미안슈르,14,별양로,86500,84.96
2016,10,110,과천시,2008,래미안슈르,7,별양로,110500,137.21
2016,10,110,과천시,2008,래미안슈르,7,별양로,82500,84.95
2016,10,1120,과천시,2008,래미안슈르,5,별양로,82500,84.96
2016,10,1120,과천시,2008,래미안슈르,2,별양로,98500,116.52
2016,10,1120,과천시,2008,래미안슈르,12,별양로,82800,84.96
2016,10,1120,과천시,2008,래미안슈르,7,별양로,82800,84.96
2016,10,1120,과천시,2008,래미안슈르,19,별양로,65500,59.97
2016,10,1120,과천시,2008,래미안슈르,5,별양로,80000,84.95
2016,10,1120,과천시,2008,래미안슈르,15,별양로,84600,84.96
2016,10,1120,과천시,2008,래미안슈르,6,별양로,86000,84.96
2016,10,1120,과천시,1982,주공2,5,별양로,83000,52.33
2016,10,1120,과천시,1983,주공4,5,별양로,62000,60.83
2016,10,1120,과천시,1983,주공4,15,별양로,62600,59.84
2016,10,1120,과천시,1983,주공5,4,별양로,103000,124.03
2016,10,1120,과천시,1983,주공8,11,별양로,74500,73.02
2016,10,1120,과천시,1982,주공9,2,별양로,60000,54.48
2016,10,1120,과천시,1982,주공9,3,별양로,53000,47.3
2016,10,1120,과천시,1983,주공8,13,별양로,80500,83.2
2016,10,1120,과천시,1982,주공2,4,별양로,75000,46.45
2016,10,1120,과천시,2008,래미안슈르,5,별양로,88000,84.96
2016,10,1120,과천시,2008,래미안슈르,2,별양로,79500,84.96
2016,10,1120,과천시,2008,래미안슈르,13,별양로,83500,84.95
2016,10,1120,과천시,2008,래미안슈르,8,별양로,105000,116.99
2016,10,1120,과천시,1982,주공2,1,별양로,47000,20.2
2016,10,1120,과천시,2008,래미안슈르,15,별양로,66000,59.97
2016,10,1120,과천시,2008,래미안슈르,10,별양로,87800,84.96
2016,10,1120,과천시,1982,주공2,2,별양로,83000,52.33
2016,10,1120,과천시,1982,주공2,5,별양로,82000,52.23
2016,10,1120,과천시,2007,래미안에코팰리스,10,관문로,128000,128.58
2016,10,1120,과천시,2007,래미안에코팰리스,13,관문로,108000,84.95
2016,10,1120,과천시,2008,래미안슈르,21,별양로,78800,84.95
2016,1,2131,과천시,1983,주공4,13,별양로,59500,73.59
2016,1,2131,과천시,1981,주공1,1,관문로,84000,73.85
2016,1,2131,과천시,1983,주공5,10,별양로,80000,103.64
2016,1,2131,과천시,1983,주공4,1,별양로,65000,82.88
2016,1,2131,과천시,1981,주공1,3,관문로,83500,73.85
2016,1,2131,과천시,1983,주공4,6,별양로,68000,82.88
2016,1,2131,과천시,1982,주공9,5,별양로,39900,47.3
2016,1,2131,과천시,1982,주공7,1,별양로,70750,54.48
2016,1,2131,과천시,2008,래미안슈르,11,별양로,73500,84.95
2016,1,2131,과천시,1983,주공4,12,별양로,60700,72.76
2016,1,110,과천시,2008,래미안슈르,20,별양로,73300,84.96
2016,1,110,과천시,1982,주공7,2,별양로,62500,47.3
2016,1,110,과천시,2008,래미안슈르,6,별양로,90000,116.52
2016,1,110,과천시,1983,주공5,12,별양로,78500,103.64
2016,1,110,과천시,1982,주공6,3,별양로,55000,47.3
2016,1,110,과천시,2008,래미안슈르,7,별양로,57750,59.97
2016,1,1120,과천시,2008,래미안슈르,13,별양로,61000,59.97
2016,1,1120,과천시,1984,주공10,5,관문로,114000,124.45
2016,1,1120,과천시,1983,주공5,2,별양로,81700,124.03
2016,1,1120,과천시,1982,주공9,3,별양로,62000,73.73
2016,1,1120,과천시,1982,주공9,1,별양로,42600,47.3
2016,1,1120,과천시,1983,주공4,6,별양로,60500,73.59
2016,1,1120,과천시,2008,래미안슈르,4,별양로,57900,59.97
2016,1,1120,과천시,2008,래미안슈르,13,별양로,74500,84.95
2016,1,1120,과천시,1983,주공8,15,별양로,57000,73.02
2016,1,1120,과천시,1983,주공4,6,별양로,60000,73.59
2015,9,2130,과천시,1983,주공4,7,별양로,50000,60.83
2015,9,2130,과천시,1981,주공1,3,관문로,87000,73.85
2015,9,2130,과천시,1983,주공4,5,별양로,51500,59.84
2015,9,2130,과천시,1983,주공4,7,별양로,51800,60.83
2015,9,2130,과천시,1983,주공4,12,별양로,58200,73.59
2015,9,2130,과천시,1983,주공4,1,별양로,48300,59.84
2015,9,2130,과천시,1983,주공4,2,별양로,61800,73.59
2015,9,2130,과천시,1982,주공7,1,별양로,58000,54.48
2015,9,2130,과천시,1983,주공4,7,별양로,54000,59.84
2015,9,2130,과천시,2008,래미안슈르,3,별양로,71900,84.96
2015,9,2130,과천시,1983,주공8,2,별양로,65000,83.2
2015,9,2130,과천시,1982,주공9,5,별양로,39700,47.3
2015,9,2130,과천시,1982,주공9,5,부림로,58000,73.73
2015,9,2130,과천시,1982,주공7,2,별양로,85400,73.73
2015,9,2130,과천시,1982,주공9,2,별양로,49400,54.48
2015,9,2130,과천시,2008,래미안슈르,16,별양로,74500,84.96
2015,9,2130,과천시,1982,주공2,3,별양로,34500,20.2
2015,9,2130,과천시,2008,래미안슈르,6,별양로,73500,84.96
2015,9,2130,과천시,2008,래미안슈르,17,별양로,73700,84.96
2015,9,2130,과천시,2008,래미안슈르,8,별양로,80400,84.96
2015,9,2130,과천시,2008,래미안슈르,11,별양로,61700,59.97
2015,9,2130,과천시,1982,주공2,3,별양로,63000,46.45
2015,9,2130,과천시,2008,래미안슈르,11,별양로,72500,84.95
2015,9,2130,과천시,2008,래미안슈르,6,별양로,79000,84.96
2015,9,2130,과천시,2007,래미안에코팰리스,4,관문로,83500,84.95
2015,9,2130,과천시,1983,주공4,12,별양로,66000,82.88
2015,9,110,과천시,2008,래미안슈르,19,별양로,73800,84.95
2015,9,110,과천시,2008,래미안슈르,5,별양로,58000,59.97
2015,9,110,과천시,2008,래미안슈르,8,별양로,60000,59.97
2015,9,110,과천시,2008,래미안슈르,5,별양로,78000,84.96
2015,9,110,과천시,1983,주공8,7,별양로,67500,83.2
2015,9,110,과천시,1982,주공7,2,별양로,64500,47.3
2015,9,110,과천시,1983,주공8,7,별양로,66400,83.2
2015,9,110,과천시,1983,주공8,1,별양로,60000,73.02
2015,9,110,과천시,1982,주공7,4,별양로,83800,73.73
2015,9,110,과천시,1983,주공8,6,별양로,68000,83.2
2015,9,110,과천시,1983,주공8,2,별양로,64900,83.2
2015,9,110,과천시,1983,주공4,12,별양로,49500,60.83
2015,9,110,과천시,1982,주공6,1,별양로,70000,73.73
2015,9,110,과천시,1982,주공6,5,별양로,56300,47.3
2015,9,110,과천시,1983,주공5,14,별양로,84000,124.03
2015,9,110,과천시,2008,래미안슈르,15,별양로,77000,84.95
2015,9,110,과천시,1983,주공5,10,별양로,77000,103.64
2015,9,110,과천시,1983,주공4,8,별양로,50000,60.83
2015,9,110,과천시,2008,래미안슈르,13,별양로,79500,84.96
2015,9,110,과천시,1982,주공2,1,별양로,34000,20.07
2015,9,110,과천시,2008,래미안슈르,16,별양로,61000,59.97
2015,9,110,과천시,1982,주공2,5,별양로,61200,45.22
2015,9,110,과천시,1982,주공2,4,별양로,63300,46.45
2015,9,110,과천시,2008,래미안슈르,15,별양로,77700,84.96
2015,9,110,과천시,2008,래미안슈르,8,별양로,77700,84.95
2015,9,110,과천시,2008,래미안슈르,18,별양로,77800,84.95
2015,9,110,과천시,2008,래미안슈르,4,별양로,70500,84.95
2015,9,110,과천시,2008,래미안슈르,20,별양로,69500,84.95
2015,9,110,과천시,2008,래미안슈르,7,별양로,79000,84.96
2015,9,1120,과천시,2007,래미안에코팰리스,6,관문로,88000,84.95
2015,9,1120,과천시,2007,래미안에코팰리스,9,관문로,70000,59.99
2015,9,1120,과천시,1981,주공1,3,관문로,90000,82.02
2015,9,1120,과천시,2007,래미안에코팰리스,14,관문로,89700,84.95
2015,9,1120,과천시,1984,주공10,1,관문로,97500,105.27
2015,9,1120,과천시,1982,주공7,3,별양로,86000,73.73
2015,9,1120,과천시,1983,주공8,6,별양로,68000,83.2
2015,9,1120,과천시,1983,주공8,5,별양로,60000,73.02
2015,9,1120,과천시,1983,주공8,3,별양로,60000,73.02
2015,9,1120,과천시,1983,주공8,4,별양로,67250,83.2
2015,9,1120,과천시,1983,주공8,8,별양로,62000,73.02
2015,9,1120,과천시,1982,주공9,2,별양로,66000,82.01
2015,9,1120,과천시,1982,주공9,1,별양로,40700,47.3
2015,9,1120,과천시,1983,주공8,13,별양로,60000,73.02
2015,9,1120,과천시,1982,주공9,3,부림로,48500,54.48
2015,9,1120,과천시,1982,주공9,4,별양로,49000,54.48
2015,9,1120,과천시,1983,주공8,5,별양로,67500,83.2
2015,9,1120,과천시,2008,래미안슈르,2,별양로,58500,59.97
2015,9,1120,과천시,1983,주공4,10,별양로,52000,60.83
2015,9,1120,과천시,1983,주공5,1,별양로,70500,103.64
2015,9,1120,과천시,1983,주공4,1,별양로,49000,59.84
2015,9,1120,과천시,1983,주공4,14,별양로,50000,59.84
2015,9,1120,과천시,2008,래미안슈르,10,별양로,74800,84.95
2015,9,1120,과천시,2008,래미안슈르,3,별양로,60000,59.97
2015,9,1120,과천시,2008,래미안슈르,5,별양로,59200,59.97
2015,9,1120,과천시,2008,래미안슈르,7,별양로,57400,59.97
2015,9,1120,과천시,2008,래미안슈르,3,별양로,57200,59.97
2015,9,1120,과천시,1982,주공2,2,별양로,69800,52.33
2015,9,1120,과천시,2008,래미안슈르,8,별양로,60700,59.97
2015,9,1120,과천시,2008,래미안슈르,15,별양로,60000,59.97
2015,9,1120,과천시,2008,래미안슈르,16,별양로,72000,84.96
2015,9,1120,과천시,2007,래미안에코팰리스,14,관문로,88500,84.95
2015,8,2131,과천시,2008,래미안슈르,9,별양로,60000,59.97
2015,8,2131,과천시,1983,주공5,2,별양로,83000,124.03
2015,8,2131,과천시,2008,래미안슈르,15,별양로,75500,84.96
2015,8,2131,과천시,1983,주공8,10,별양로,60000,73.02
2015,8,2131,과천시,1983,주공5,3,별양로,81000,124.03
2015,8,2131,과천시,2008,래미안슈르,21,별양로,94800,116.52
2015,8,2131,과천시,2008,래미안슈르,2,별양로,70400,84.96
2015,8,2131,과천시,2008,래미안슈르,23,별양로,72300,84.95
2015,8,2131,과천시,2008,래미안슈르,11,별양로,76800,84.95
2015,8,2131,과천시,2007,래미안에코팰리스,7,관문로,84400,84.95
2015,8,2131,과천시,1984,주공10,1,관문로,100000,105.27
2015,8,2131,과천시,2007,래미안에코팰리스,10,관문로,89700,84.95
2015,8,2131,과천시,1984,주공10,2,관문로,85000,105.27
2015,8,2131,과천시,2008,래미안슈르,6,별양로,75000,84.95
2015,8,2131,과천시,2008,래미안슈르,3,별양로,75000,84.96
2015,8,2131,과천시,1983,주공5,4,별양로,84650,124.03
2015,8,2131,과천시,1983,주공4,10,별양로,50000,60.83
2015,8,2131,과천시,1983,주공4,6,별양로,60000,73.59
2015,8,110,과천시,1982,주공2,5,별양로,60000,45.22
2015,8,110,과천시,2008,래미안슈르,18,별양로,60000,59.97
2015,8,110,과천시,2008,래미안슈르,9,별양로,70500,84.96
2015,8,110,과천시,2008,래미안슈르,18,별양로,60000,59.97
2015,8,110,과천시,2008,래미안슈르,12,별양로,76000,84.96
2015,8,110,과천시,2008,래미안슈르,20,별양로,77000,84.95
2015,8,110,과천시,1982,주공2,4,별양로,59500,46.45
2015,8,110,과천시,1982,주공2,2,별양로,62400,46.45
2015,8,110,과천시,1980,주공1,1,관문로,63500,46.44
2015,8,110,과천시,1984,주공10,5,관문로,114000,124.45
2015,8,110,과천시,1983,주공8,7,별양로,67400,83.2
2015,8,110,과천시,1982,주공9,1,별양로,46000,54.48
2015,8,110,과천시,1983,주공8,3,별양로,59980,73.02
2015,8,110,과천시,1982,주공9,2,별양로,40000,47.3
2015,8,110,과천시,1982,주공9,4,별양로,39000,47.3
2015,8,110,과천시,1983,주공8,15,별양로,64700,83.2
2015,8,110,과천시,1982,주공2,3,별양로,35000,20.07
2015,8,110,과천시,1983,주공5,5,별양로,77500,103.64
2015,8,110,과천시,1982,주공6,2,별양로,79000,73.84
2015,8,1120,과천시,2008,래미안슈르,8,별양로,74000,84.95
2015,8,1120,과천시,1982,주공2,2,별양로,68000,52.23
2015,8,1120,과천시,2008,래미안슈르,2,별양로,102000,137.21
2015,8,1120,과천시,1982,주공2,1,별양로,61800,46.45
2015,8,1120,과천시,2008,래미안슈르,6,별양로,94500,116.52
2015,8,1120,과천시,2008,래미안슈르,14,별양로,61400,59.97
2015,8,1120,과천시,1982,주공2,1,별양로,70000,52.23
2015,8,1120,과천시,1984,주공10,3,관문로,103000,105.27
2015,8,1120,과천시,1984,주공10,5,관문로,97500,105.27
2015,8,1120,과천시,1983,주공8,11,별양로,60000,73.02
2015,8,1120,과천시,1982,주공9,2,별양로,59900,73.73
2015,8,1120,과천시,1983,주공8,14,별양로,60000,83.2
2015,8,1120,과천시,1982,주공9,4,별양로,41000,47.3
2015,8,1120,과천시,1983,주공4,4,별양로,60000,73.59
2015,8,1120,과천시,1983,주공4,7,별양로,50500,59.84
2015,8,1120,과천시,1983,주공5,2,별양로,80500,124.03
2015,8,1120,과천시,1983,주공5,5,별양로,85000,124.03
2015,8,1120,과천시,1983,주공4,2,별양로,58500,72.76
2015,8,1120,과천시,1983,주공5,10,별양로,76500,103.64
2015,8,1120,과천시,1982,주공2,3,별양로,68000,52.23
2015,8,1120,과천시,2008,래미안슈르,8,별양로,91500,116.96
2015,8,1120,과천시,2008,래미안슈르,2,별양로,73000,84.96
2015,7,2131,과천시,1982,주공7,1,별양로,60000,54.48
2015,7,2131,과천시,1983,주공4,7,별양로,60000,73.59
2015,7,2131,과천시,1981,주공1,4,관문로,64000,45.88
2015,7,2131,과천시,1984,주공10,2,관문로,100000,105.27
2015,7,2131,과천시,1981,주공1,4,관문로,86000,73.85
2015,7,2131,과천시,1981,주공1,4,관문로,70000,52.26
2015,7,2131,과천시,2007,래미안에코팰리스,1,관문로,76000,84.95
2015,7,2131,과천시,1981,주공1,1,관문로,90000,82.02
2015,7,2131,과천시,2007,래미안에코팰리스,10,관문로,85000,84.95
2015,7,2131,과천시,1981,주공1,2,관문로,70000,52.26
2015,7,2131,과천시,1983,주공5,12,별양로,84000,124.03
2015,7,2131,과천시,1983,주공4,8,별양로,50000,59.84
2015,7,2131,과천시,1982,주공6,2,별양로,80000,73.84
2015,7,2131,과천시,1982,주공6,2,별양로,64900,54.48
2015,7,2131,과천시,1983,주공5,5,별양로,82000,124.03
2015,7,2131,과천시,2008,래미안슈르,1,별양로,68000,84.95
2015,7,2131,과천시,1983,주공4,1,별양로,52900,72.76
2015,7,2131,과천시,1982,주공2,3,별양상가3로,68900,52.33
2015,7,2131,과천시,2008,래미안슈르,8,별양로,71800,84.96
2015,7,2131,과천시,1983,주공8,5,별양로,60000,73.02
2015,7,2131,과천시,2008,래미안슈르,11,별양로,80000,84.96
2015,7,2131,과천시,2008,래미안슈르,5,별양로,79000,84.96
2015,7,2131,과천시,2008,래미안슈르,2,별양로,59000,59.97
2015,7,2131,과천시,2008,래미안슈르,2,별양로,74800,84.96
2015,7,2131,과천시,2008,래미안슈르,1,별양로,73000,84.96
2015,7,2131,과천시,2008,래미안슈르,14,별양로,59000,59.97
2015,7,2131,과천시,2008,래미안슈르,20,별양로,90800,116.52
2015,7,2131,과천시,2008,래미안슈르,10,별양로,70900,84.95
2015,7,110,과천시,1983,주공4,5,별양로,66500,82.88
2015,7,110,과천시,1982,주공2,3,별양로,63000,46.45
2015,7,110,과천시,1983,주공4,2,별양로,44000,60.83
2015,7,110,과천시,1983,주공5,4,별양로,85000,124.03
2015,7,110,과천시,1983,주공4,13,별양로,64500,82.88
2015,7,110,과천시,1983,주공4,11,별양로,65000,82.88
2015,7,110,과천시,2008,래미안슈르,10,별양로,60000,59.97
2015,7,110,과천시,2008,래미안슈르,4,별양로,62000,59.97
2015,7,110,과천시,2008,래미안슈르,10,별양로,61300,59.97
2015,7,110,과천시,2008,래미안슈르,15,별양로,76000,84.96
2015,7,110,과천시,1982,주공2,5,별양로,34000,20.2
2015,7,110,과천시,1982,주공2,1,별양로,37000,20.2
2015,7,110,과천시,2008,래미안슈르,2,별양로,90000,116.52
2015,7,110,과천시,2008,래미안슈르,23,별양로,74000,84.96
2015,7,110,과천시,2008,래미안슈르,17,별양로,95000,116.99
2015,7,110,과천시,2007,래미안에코팰리스,2,관문로,66450,59.99
2015,7,110,과천시,1981,주공1,3,관문로,69500,52.26
2015,7,110,과천시,1982,주공7,2,별양로,81000,73.73
2015,7,110,과천시,1983,주공8,2,별양로,64000,83.2
2015,7,110,과천시,1983,주공8,6,별양로,63000,83.2
2015,7,110,과천시,1983,주공8,15,별양로,62000,83.2
2015,7,110,과천시,1983,주공8,13,별양로,59000,73.02
2015,7,110,과천시,1982,주공9,5,별양로,47500,54.48
2015,7,110,과천시,1982,주공9,3,별양로,39500,47.3
2015,7,110,과천시,1982,주공9,4,별양로,46000,54.48
2015,7,110,과천시,1982,주공9,2,별양로,40000,47.3
2015,7,110,과천시,1982,주공9,1,별양로,45000,54.48
